transaction_id,product_id,customer_id,transaction_date,online_order,order_status,brand,product_line,product_class,product_size,list_price,standard_cost,product_first_sold_date
1255,80,529,2017-01-15,0.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,2004-08-07
14833,43,3286,2017-01-15,1.0,Cancelled,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
14907,38,1971,2017-01-15,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2007-12-11
16880,0,1637,2017-01-15,1.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
9080,50,2909,2017-01-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
19410,79,1771,2017-01-15,0.0,Cancelled,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2015-08-10
729,52,1791,2017-01-15,0.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-10-04
8696,45,1098,2017-01-15,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2012-04-10
12874,50,1090,2017-01-15,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2003-02-16
2006,4,348,2017-01-15,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
9406,5,1474,2017-01-15,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-09-28
2481,19,2479,2017-01-15,1.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
10644,8,276,2017-01-15,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16
16733,31,1030,2017-01-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
11155,82,3137,2017-01-15,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2015-08-10
10376,36,1803,2017-01-15,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
709,41,2606,2017-01-15,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
2407,83,227,2017-01-15,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2013-09-16
5282,20,2439,2017-01-15,1.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
9661,79,1559,2017-01-15,1.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2015-08-02
1598,88,1935,2017-01-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
17951,76,1274,2017-01-15,1.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
19965,6,721,2017-01-15,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,2003-08-05
188,3,1597,2017-01-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
10728,0,2080,2017-01-15,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
16118,1,1620,2017-01-15,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2004-07-25
10225,27,1358,2017-01-15,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
8916,40,2911,2017-01-15,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
12125,56,2093,2017-01-15,1.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1993-10-02
10240,4,1668,2017-01-15,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2005-08-09
4191,56,730,2017-01-15,0.0,Approved,OHM Cycles,Standard,medium,medium,183.86,137.9,1997-10-04
17312,8,2435,2017-01-15,0.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16
3755,18,1550,2017-01-15,0.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2009-03-08
9745,63,483,2017-01-15,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1998-12-17
6250,52,3111,2017-01-15,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,2011-08-24
4221,27,1304,2017-01-15,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
13307,44,1231,2017-01-15,1.0,Approved,WeareA2B,Standard,medium,medium,1769.64,108.76,2011-05-09
4290,3,1503,2017-01-15,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,1993-05-26
13959,1,1583,2017-01-15,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
3026,16,2574,2017-01-15,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
11623,47,464,2017-01-15,0.0,Approved,Trek Bicycles,Road,low,small,1720.7,1531.42,1997-02-09
3673,10,3255,2017-01-15,1.0,Approved,Solex,Standard,medium,medium,1945.43,333.18,2002-08-31
17537,0,2012,2017-01-15,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
10697,96,1054,2017-01-15,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2016-03-29
19574,18,1735,2017-01-15,1.0,Approved,Solex,Standard,medium,medium,575.27,431.45,2013-03-12
4993,72,692,2017-01-15,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2016-12-06
2669,66,167,2017-01-15,1.0,Approved,Solex,Standard,medium,medium,1163.89,589.27,1994-09-09
952,0,2972,2017-01-15,0.0,Approved,Trek Bicycles,Road,medium,medium,290.62,215.14,2004-12-18
4965,76,1770,2017-01-15,0.0,Approved,WeareA2B,Standard,low,medium,642.31,513.85,2014-10-10
13714,100,1183,2017-01-15,1.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2014-10-10
11950,24,2489,2017-01-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
10584,31,2971,2017-01-16,0.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,1999-07-26
1246,53,1047,2017-01-16,0.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09
17863,96,1428,2017-01-16,1.0,Approved,Giant Bicycles,Standard,medium,large,1635.3,993.66,2013-06-09
7140,33,247,2017-01-16,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,1999-12-04
16925,32,499,2017-01-16,0.0,Approved,Giant Bicycles,Standard,medium,medium,642.7,211.37,2002-03-22
5232,38,3137,2017-01-16,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
4949,84,906,2017-01-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
6018,71,2850,2017-01-16,0.0,Approved,Solex,Standard,high,large,1842.92,1105.75,2004-07-25
18435,33,2166,2017-01-16,0.0,Approved,Giant Bicycles,Standard,medium,small,1311.44,1167.18,1992-10-11
11111,95,2554,2017-01-16,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
7296,35,696,2017-01-16,0.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,2008-03-19
8825,5,2639,2017-01-16,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2014-03-03
17026,59,407,2017-01-16,0.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05
4811,99,2929,2017-01-16,1.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
17210,68,1890,2017-01-16,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
1615,69,3447,2017-01-16,1.0,Approved,Norco Bicycles,Road,medium,large,1240.31,795.1,2011-01-10
17167,4,1505,2017-01-16,0.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2003-03-18
1482,57,2999,2017-01-16,0.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,2011-08-24
19402,0,3265,2017-01-16,0.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
1511,34,1205,2017-01-16,1.0,Approved,Norco Bicycles,Road,high,large,774.53,464.72,2003-03-18
1587,68,1778,2017-01-16,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2016-12-06
10894,21,918,2017-01-16,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2014-03-03
557,54,170,2017-01-16,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21
18713,99,1937,2017-01-16,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
14284,79,3411,2017-01-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
2184,15,2222,2017-01-16,0.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,2005-12-07
13708,69,2267,2017-01-16,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
14507,0,963,2017-01-16,0.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2006-05-22
19193,81,1633,2017-01-16,0.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,2012-06-04
9735,69,2041,2017-01-16,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
14753,65,707,2017-01-16,1.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2005-10-22
9844,52,131,2017-01-16,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
7920,31,1957,2017-01-16,0.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,2006-11-10
4503,36,68,2017-01-16,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,2011-08-29
14842,38,1802,2017-01-16,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2011-03-16
9182,85,2648,2017-01-16,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2015-08-02
14983,88,1468,2017-01-16,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
2555,62,2388,2017-01-16,1.0,Approved,Solex,Standard,medium,medium,478.16,298.72,1993-06-23
19173,10,799,2017-01-16,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,1996-11-09
841,45,955,2017-01-16,1.0,Approved,Solex,Standard,medium,medium,441.49,84.99,2001-11-25
15058,26,886,2017-01-16,1.0,Approved,WeareA2B,Standard,medium,medium,1992.93,762.63,1993-05-26
16539,23,3455,2017-01-16,0.0,Approved,Norco Bicycles,Mountain,low,small,688.63,612.88,1999-06-23
3082,27,1092,2017-01-16,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,1999-06-23
13205,10,931,2017-01-16,1.0,Approved,WeareA2B,Touring,medium,medium,1466.68,363.25,2013-03-12
9940,50,2072,2017-01-16,1.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2009-04-12
5333,93,1220,2017-01-17,0.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,2006-02-02
9722,72,1044,2017-01-17,0.0,Approved,OHM Cycles,Standard,medium,medium,912.52,141.4,2015-10-18
7255,82,2592,2017-01-17,1.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1997-08-25
4119,27,3003,2017-01-17,1.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2006-11-10
11891,90,468,2017-01-17,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1999-12-04
13534,2,2985,2017-01-17,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
13429,93,1664,2017-01-17,0.0,Approved,WeareA2B,Standard,medium,medium,1065.03,230.09,2002-10-10
18572,1,1605,2017-01-17,0.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
19727,8,1955,2017-01-17,1.0,Approved,Solex,Road,medium,small,1703.52,1516.13,2011-04-16
933,79,508,2017-01-17,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2013-03-12
5080,55,47,2017-01-17,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
4234,40,3119,2017-01-17,1.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,2003-07-21
13522,67,1834,2017-01-17,0.0,Approved,Solex,Standard,medium,large,1071.23,380.74,1993-07-15
18795,95,2234,2017-01-17,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
9156,0,2349,2017-01-17,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
11994,0,1678,2017-01-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,230.91,173.18,1992-10-11
4232,97,354,2017-01-17,1.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
16067,88,976,2017-01-17,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
15857,78,1709,2017-01-17,1.0,Approved,Giant Bicycles,Standard,medium,large,1765.3,709.48,2004-07-25
8745,19,349,2017-01-17,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
8947,6,148,2017-01-17,0.0,Approved,OHM Cycles,Standard,high,medium,227.88,136.73,1991-11-07
11,5,1986,2017-01-17,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
6010,79,2219,2017-01-17,0.0,Approved,Solex,Touring,medium,large,2083.94,675.03,2005-05-10
18213,91,2982,2017-01-17,1.0,Approved,Solex,Standard,medium,medium,100.35,75.26,2002-10-10
15129,95,1068,2017-01-17,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2004-01-16
15123,85,3066,2017-01-17,1.0,Approved,WeareA2B,Standard,medium,medium,752.64,205.36,2004-08-07
10536,65,3311,2017-01-17,0.0,Approved,WeareA2B,Standard,medium,medium,1807.45,778.69,2015-05-21
15109,98,842,2017-01-17,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,1997-02-09
8972,63,1675,2017-01-17,0.0,Approved,Solex,Standard,medium,medium,1483.2,99.59,1992-10-02
10443,74,2718,2017-01-17,0.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,1997-02-09
2978,75,182,2017-01-17,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2011-01-10
7895,29,543,2017-01-17,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,2003-03-18
10431,5,2004,2017-01-17,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2004-08-17
14782,85,2005,2017-01-17,1.0,Approved,WeareA2B,Standard,medium,medium,1228.07,400.91,2000-05-22
1395,42,681,2017-01-17,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2003-02-16
11270,30,3153,2017-01-17,0.0,Approved,OHM Cycles,Standard,medium,medium,1227.34,770.89,1994-08-10
17709,50,50,2017-01-17,0.0,Approved,WeareA2B,Standard,medium,small,175.89,131.92,2012-04-10
11322,0,249,2017-01-17,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
10066,29,908,2017-01-17,0.0,Approved,Norco Bicycles,Road,medium,medium,543.39,407.54,1991-11-10
18993,3,1887,2017-01-17,0.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2005-08-09
5518,41,2325,2017-01-17,1.0,Approved,Norco Bicycles,Standard,low,medium,958.74,748.9,1993-10-02
13923,13,2558,2017-01-17,0.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2010-06-07
10065,35,1003,2017-01-17,1.0,Approved,Giant Bicycles,Standard,medium,medium,1403.5,954.82,2016-11-14
10571,88,1769,2017-01-17,1.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2000-11-03
10035,30,1187,2017-01-17,1.0,Approved,Solex,Standard,high,medium,748.17,448.9,1991-11-10
16677,88,2455,2017-01-17,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,1998-12-16
12440,97,211,2017-01-17,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,1991-05-06
18646,82,1353,2017-01-17,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,1997-08-25
16555,90,1291,2017-01-17,1.0,Approved,Norco Bicycles,Standard,low,medium,363.01,290.41,2005-05-10
13211,16,2716,2017-01-17,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,1994-09-09
18604,53,1110,2017-01-17,1.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,1996-04-05
12910,43,1831,2017-01-17,1.0,Approved,Solex,Standard,medium,medium,1151.96,649.49,1999-12-04
4432,92,1599,2017-01-17,1.0,Approved,WeareA2B,Standard,medium,small,1415.01,1259.36,2003-01-05
19694,55,2201,2017-01-18,0.0,Approved,Trek Bicycles,Road,medium,large,1894.19,598.76,1991-01-21
17020,53,2590,2017-01-18,1.0,Approved,OHM Cycles,Standard,medium,medium,795.34,101.58,2016-12-06
14523,42,2663,2017-01-18,1.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2011-05-09
17770,74,2907,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2014-07-28
10361,41,590,2017-01-18,0.0,Approved,Solex,Road,medium,medium,416.98,312.74,2006-10-01
19629,82,2307,2017-01-18,0.0,Approved,Giant Bicycles,Road,medium,medium,1538.99,829.65,1991-11-10
4091,0,1877,2017-01-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,360.4,270.3,2014-10-10
18306,3,2844,2017-01-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2007-08-04
18506,2,324,2017-01-18,0.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2014-03-03
19927,40,370,2017-01-18,1.0,Approved,OHM Cycles,Standard,high,medium,1458.17,874.9,1993-04-12
1370,52,347,2017-01-18,1.0,Approved,OHM Cycles,Road,medium,medium,1280.28,829.51,1997-01-25
1954,42,1664,2017-01-18,0.0,Approved,OHM Cycles,Road,medium,small,1810.0,1610.9,2007-12-11
8191,84,267,2017-01-18,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
131,96,2403,2017-01-18,1.0,Approved,WeareA2B,Road,low,small,1172.78,1043.77,2002-10-10
712,82,2101,2017-01-18,0.0,Approved,Norco Bicycles,Standard,high,medium,1148.64,689.18,2006-05-22
17731,24,3331,2017-01-18,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2011-05-07
1543,80,626,2017-01-18,1.0,Approved,OHM Cycles,Touring,low,medium,1073.07,933.84,1997-01-25
7228,16,1745,2017-01-18,0.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2009-03-08
11547,66,1559,2017-01-18,0.0,Cancelled,Solex,Standard,medium,medium,1163.89,589.27,1996-11-09
11545,22,3383,2017-01-18,0.0,Approved,WeareA2B,Standard,medium,medium,60.34,45.26,1991-08-05
19205,61,3061,2017-01-18,0.0,Approved,OHM Cycles,Standard,low,medium,71.16,56.93,1992-10-02
17048,38,2772,2017-01-18,1.0,Approved,Solex,Standard,medium,medium,1577.53,826.51,2006-02-02
1505,97,337,2017-01-18,0.0,Approved,OHM Cycles,Road,medium,medium,742.54,667.4,2016-07-09
7345,95,3156,2017-01-18,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2003-09-10
3803,52,1808,2017-01-18,1.0,Approved,Solex,Road,medium,large,1777.8,820.78,2012-05-18
4810,69,1313,2017-01-18,0.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
1595,4,3270,2017-01-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1129.13,677.48,2011-08-29
1486,69,85,2017-01-18,1.0,Approved,Giant Bicycles,Road,medium,medium,792.9,594.68,1992-10-02
19450,3,1383,2017-01-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2012-09-15
9177,2,3068,2017-01-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
7990,98,2293,2017-01-18,0.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
17068,57,3006,2017-01-18,1.0,Approved,WeareA2B,Touring,medium,large,1890.39,260.14,1993-07-20
11081,3,545,2017-01-18,1.0,Approved,Trek Bicycles,Standard,medium,large,2091.47,388.92,2006-11-10
16173,97,2820,2017-01-18,0.0,Approved,Solex,Standard,medium,large,202.62,151.96,2016-03-29
16602,32,2942,2017-01-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1997-08-25
10397,49,2835,2017-01-18,0.0,Approved,Trek Bicycles,Road,medium,medium,533.51,400.13,2012-06-04
14271,5,2977,2017-01-18,0.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
8468,5,1243,2017-01-18,1.0,Approved,Trek Bicycles,Mountain,low,medium,574.64,459.71,2011-08-29
478,98,524,2017-01-18,1.0,Approved,Trek Bicycles,Standard,high,medium,358.39,215.03,2004-01-16
15391,16,472,2017-01-18,1.0,Approved,Norco Bicycles,Standard,high,small,1661.92,1479.11,2010-05-05
12298,79,1168,2017-01-18,1.0,Approved,Norco Bicycles,Standard,medium,medium,1555.58,818.01,2003-09-09
6355,1,498,2017-01-18,1.0,Approved,Giant Bicycles,Touring,medium,large,1873.97,863.95,2015-08-10
6001,46,3058,2017-01-18,0.0,Approved,Solex,Standard,low,medium,1289.85,74.51,2005-08-09
16535,70,196,2017-01-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,1991-05-06
5050,35,2185,2017-01-18,1.0,Approved,Trek Bicycles,Standard,low,medium,1057.51,154.4,1994-07-12
16947,20,1027,2017-01-18,0.0,Approved,Trek Bicycles,Standard,medium,small,1775.81,1580.47,2010-05-05
12915,88,3171,2017-01-18,0.0,Approved,Norco Bicycles,Standard,medium,medium,1198.46,381.1,2003-01-05
19232,48,2771,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1762.96,950.52,2011-08-29
9823,54,791,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1292.84,13.44,2003-07-21
1797,68,983,2017-01-18,1.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2010-08-20
262,91,1258,2017-01-18,0.0,Approved,Solex,Standard,medium,medium,100.35,75.26,1999-07-26
13376,27,321,2017-01-18,0.0,Approved,Trek Bicycles,Standard,medium,medium,499.53,388.72,2003-02-16
13433,12,2574,2017-01-18,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2004-08-17
16820,100,996,2017-01-18,0.0,Approved,Norco Bicycles,Road,medium,medium,1036.59,206.35,2004-07-25
14812,60,2615,2017-01-18,0.0,Approved,Giant Bicycles,Standard,high,small,1977.36,1759.85,2012-05-18
1334,0,1304,2017-01-18,1.0,Approved,Solex,Standard,medium,medium,71.49,53.62,2012-12-02
16718,19,43,2017-01-18,0.0,Approved,OHM Cycles,Road,high,large,12.01,7.21,2009-03-08
8235,36,797,2017-01-18,1.0,Approved,Solex,Standard,low,medium,945.04,507.58,1995-12-19
4695,87,1791,2017-01-18,1.0,Approved,Giant Bicycles,Standard,high,medium,1179.0,707.4,1999-07-26
16801,51,187,2017-01-18,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
4532,67,2566,2017-01-18,1.0,Approved,Norco Bicycles,Road,medium,medium,544.05,376.84,1992-10-02
3181,51,2601,2017-01-18,1.0,Approved,OHM Cycles,Standard,high,medium,2005.66,1203.4,2012-04-10
15501,86,2123,2017-01-18,1.0,Approved,OHM Cycles,Standard,medium,medium,235.63,125.07,2004-08-07
10068,11,924,2017-01-18,0.0,Approved,Giant Bicycles,Standard,high,medium,1274.93,764.96,2007-08-04
2381,39,2792,2017-01-18,1.0,Approved,Giant Bicycles,Standard,medium,large,1812.75,582.48,2010-06-07
9618,68,2172,2017-01-19,0.0,Approved,OHM Cycles,Standard,medium,medium,1636.9,44.71,2003-07-21
8738,34,396,2017-01-19,1.0,Approved,WeareA2B,Standard,medium,medium,1231.15,161.6,2016-07-09
6026,17,1641,2017-01-19,1.0,Approved,Solex,Standard,high,medium,1024.66,614.8,1996-11-09
17644,66,951,2017-01-19,0.0,Approved,Giant Bicycles,Road,low,small,590.26,525.33,2010-11-05
6199,95,2353,2017-01-19,0.0,Approved,Giant Bicycles,Standard,medium,large,569.56,528.43,2016-03-29
